"","date2","variable","value"
"5577",2018-12-09,"WS13",10.60925926
"5578",2018-12-10,"WS13",9.238888889
"5579",2018-12-11,"WS13",8.17962963
"5580",2018-12-12,"WS13",7.07037037
"5581",2018-12-13,"WS13",6.464814815
"5582",2018-12-14,"WS13",6.885185185
"5583",2018-12-15,"WS13",8.114814815
"5584",2018-12-16,"WS13",7.331481481
"5585",2018-12-17,"WS13",6.814814815
"5586",2018-12-18,"WS13",6.538888889
"5587",2018-12-19,"WS13",6.405555556
"5588",2018-12-20,"WS13",8.816666667
"5589",2018-12-21,"WS13",14.39259259
"5590",2018-12-22,"WS13",12.05
"5591",2018-12-23,"WS13",10.28333333
"5592",2018-12-24,"WS13",9.272222222
"5593",2018-12-25,"WS13",8.612962963
"5594",2018-12-26,"WS13",8.166666667
"5595",2018-12-27,"WS13",9.416666667
"5596",2018-12-28,"WS13",41.42222222
"5597",2018-12-29,"WS13",25.43888889
"5598",2018-12-30,"WS13",18.87592593
"5599",2018-12-31,"WS13",16.55740741
"5600",2019-01-01,"WS13",15.56666667
"5601",2019-01-02,"WS13",14.05925926
"5602",2019-01-03,"WS13",14.94259259
"5603",2019-01-04,"WS13",15.60185185
"5604",2019-01-05,"WS13",14.6537037
"5605",2019-01-06,"WS13",13.26851852
"5606",2019-01-07,"WS13",12.45925926
"5607",2019-01-08,"WS13",11.94074074
"5608",2019-01-09,"WS13",11.3462963
"5609",2019-01-10,"WS13",10.85925926
"5610",2019-01-11,"WS13",10.39259259
"5611",2019-01-12,"WS13",10.81481481
"5612",2019-01-13,"WS13",11.92592593
"5613",2019-01-14,"WS13",10.60185185
"5614",2019-01-15,"WS13",10.11111111
"5615",2019-01-16,"WS13",9.737037037
"5616",2019-01-17,"WS13",9.712962963
"5617",2019-01-18,"WS13",9.392592593
"5618",2019-01-19,"WS13",13.96296296
"5619",2019-01-20,"WS13",15.70740741
"5620",2019-01-21,"WS13",12.43333333
"5621",2019-01-22,"WS13",11.1037037
"5622",2019-01-23,"WS13",12.32407407
"5623",2019-01-24,"WS13",17.22037037
"5624",2019-01-25,"WS13",14.04444444
"5625",2019-01-26,"WS13",12.76851852
"5626",2019-01-27,"WS13",12.00555556
"5627",2019-01-28,"WS13",11.48333333
"5628",2019-01-29,"WS13",11.18518519
"5629",2019-01-30,"WS13",10.58518519
"5630",2019-01-31,"WS13",10.13888889
"5631",2019-02-01,"WS13",9.85
"5632",2019-02-02,"WS13",9.631481481
"5633",2019-02-03,"WS13",9.47962963
"5634",2019-02-04,"WS13",9.248148148
"5635",2019-02-05,"WS13",8.985185185
"5636",2019-02-06,"WS13",8.840740741
"5637",2019-02-07,"WS13",8.622222222
"5638",2019-02-08,"WS13",8.305555556
"5639",2019-02-09,"WS13",8.022222222
"5640",2019-02-10,"WS13",8.394444444
"5641",2019-02-11,"WS13",8.744444444
"5642",2019-02-12,"WS13",13.20555556
"5643",2019-02-13,"WS13",11.79259259
"5644",2019-02-14,"WS13",10.1
"5645",2019-02-15,"WS13",9.57962963
"5646",2019-02-16,"WS13",10.63333333
"5647",2019-02-17,"WS13",11.61666667
"5648",2019-02-18,"WS13",14.64074074
"5649",2019-02-19,"WS13",13.59074074
"5650",2019-02-20,"WS13",17.98703704
"5651",2019-02-21,"WS13",24.37037037
"5652",2019-02-22,"WS13",40.83888889
"5653",2019-02-23,"WS13",31.73333333
"5654",2019-02-24,"WS13",27.5537037
"5655",2019-02-25,"WS13",23.59814815
"5656",2019-02-26,"WS13",20.86296296
"5657",2019-02-27,"WS13",19.35740741
"5658",2019-02-28,"WS13",18.18518519
"5659",2019-03-01,"WS13",18.03703704
"5660",2019-03-02,"WS13",17.00185185
"5661",2019-03-03,"WS13",18.42592593
"5662",2019-03-04,"WS13",18.24259259
"5663",2019-03-05,"WS13",16.52407407
"5664",2019-03-06,"WS13",15.23518519
"5665",2019-03-07,"WS13",14.45925926
"5666",2019-03-08,"WS13",14.95185185
"5667",2019-03-09,"WS13",15.82222222
"5668",2019-03-10,"WS13",15.62777778
"5669",2019-03-11,"WS13",14.56666667
"5670",2019-03-12,"WS13",13.74444444
"5671",2019-03-13,"WS13",13.17962963
"5672",2019-03-14,"WS13",13.34074074
"5673",2019-03-15,"WS13",20.94444444
"5674",2019-03-16,"WS13",17.07592593
"5675",2019-03-17,"WS13",15.34444444
"5676",2019-03-18,"WS13",14.34814815
"5677",2019-03-19,"WS13",13.57592593
"5678",2019-03-20,"WS13",13.12407407
"5679",2019-03-21,"WS13",12.83518519
"5680",2019-03-22,"WS13",12.23148148
"5681",2019-03-23,"WS13",11.69444444
"5682",2019-03-24,"WS13",11.2962963
"5683",2019-03-25,"WS13",11.47407407
"5684",2019-03-26,"WS13",11.03518519
"5685",2019-03-27,"WS13",10.49074074
"5686",2019-03-28,"WS13",10.16666667
"5687",2019-03-29,"WS13",9.914814815
"5688",2019-03-30,"WS13",9.701851852
"5689",2019-03-31,"WS13",9.901851852
"5690",2019-04-01,"WS13",9.287037037
"5691",2019-04-02,"WS13",9.074074074
"5692",2019-04-03,"WS13",8.757407407
"5693",2019-04-04,"WS13",8.477777778
"5694",2019-04-05,"WS13",9.227777778
"5695",2019-04-06,"WS13",8.509259259
"5696",2019-04-07,"WS13",8.22037037
"5697",2019-04-08,"WS13",8.940740741
"5698",2019-04-09,"WS13",10.62222222
"5699",2019-04-10,"WS13",9.772222222
"5700",2019-04-11,"WS13",8.851851852
"5701",2019-04-12,"WS13",8.983333333
"5702",2019-04-13,"WS13",8.407407407
"5703",2019-04-14,"WS13",24.36111111
"5704",2019-04-15,"WS13",19.76296296
"5705",2019-04-16,"WS13",14.25
"5706",2019-04-17,"WS13",12.19074074
"5707",2019-04-18,"WS13",11.29074074
"5708",2019-04-19,"WS13",32.82037037
"5709",2019-04-20,"WS13",26.47777778
"5710",2019-04-21,"WS13",19.71481481
"5711",2019-04-22,"WS13",16.68888889
"5712",2019-04-23,"WS13",15.17222222
"5713",2019-04-24,"WS13",14.16296296
"5714",2019-04-25,"WS13",13.56111111
"5715",2019-04-26,"WS13",12.98148148
"5716",2019-04-27,"WS13",12.36481481
"5717",2019-04-28,"WS13",11.78518519
"5718",2019-04-29,"WS13",11.21111111
"5719",2019-04-30,"WS13",10.71666667
"5720",2019-05-01,"WS13",10.43888889
"5721",2019-05-02,"WS13",10.42037037
"5722",2019-05-03,"WS13",9.933333333
"5723",2019-05-04,"WS13",10.1
"5724",2019-05-05,"WS13",10.5037037
"5725",2019-05-06,"WS13",9.246296296
"5726",2019-05-07,"WS13",8.818518519
"5727",2019-05-08,"WS13",8.518518519
"5728",2019-05-09,"WS13",8.283333333
"5729",2019-05-10,"WS13",8.048148148
"5730",2019-05-11,"WS13",12.92037037
"5731",2019-05-12,"WS13",11.41111111
"5732",2019-05-13,"WS13",9.912962963
"5733",2019-05-14,"WS13",8.931481481
"5734",2019-05-15,"WS13",8.335185185
"5735",2019-05-16,"WS13",7.957407407
"5736",2019-05-17,"WS13",7.742592593
"5737",2019-05-18,"WS13",7.381481481
"5738",2019-05-19,"WS13",7.15
"5739",2019-05-20,"WS13",6.935185185
"5740",2019-05-21,"WS13",6.714814815
"5741",2019-05-22,"WS13",6.498148148
"5742",2019-05-23,"WS13",6.47962963
"5743",2019-05-24,"WS13",6.183333333
"5744",2019-05-25,"WS13",5.983333333
"5745",2019-05-26,"WS13",5.818518519
"5746",2019-05-27,"WS13",5.666666667
"5747",2019-05-28,"WS13",5.553703704
"5748",2019-05-29,"WS13",5.431481481
"5749",2019-05-30,"WS13",5.312962963
"5750",2019-05-31,"WS13",5.207407407
"5751",2019-06-01,"WS13",5.087037037
"5752",2019-06-02,"WS13",4.966666667
"5753",2019-06-03,"WS13",4.811111111
"5754",2019-06-04,"WS13",4.707407407
"5755",2019-06-05,"WS13",4.987037037
"5756",2019-06-06,"WS13",4.912962963
"5757",2019-06-07,"WS13",6.388888889
"5758",2019-06-08,"WS13",10.98518519
"5759",2019-06-09,"WS13",7.82962963
"5760",2019-06-10,"WS13",14.08333333
"5761",2019-06-11,"WS13",9.364814815
"5762",2019-06-12,"WS13",7.15
"5763",2019-06-13,"WS13",6.35
"5764",2019-06-14,"WS13",5.82037037
"5765",2019-06-15,"WS13",5.57962963
"5766",2019-06-16,"WS13",5.366666667
"5767",2019-06-17,"WS13",5.214814815
"5768",2019-06-18,"WS13",5.974074074
"5769",2019-06-19,"WS13",5.275925926
"5770",2019-06-20,"WS13",5.453703704
"5771",2019-06-21,"WS13",4.877777778
"5772",2019-06-22,"WS13",4.933333333
"5773",2019-06-23,"WS13",4.896296296
"5774",2019-06-24,"WS13",4.837037037
"5775",2019-06-25,"WS13",4.559259259
"5776",2019-06-26,"WS13",4.355555556
"5777",2019-06-27,"WS13",4.214814815
"5778",2019-06-28,"WS13",4.107407407
"5779",2019-06-29,"WS13",4.042592593
"5780",2019-06-30,"WS13",3.925925926
"5781",2019-07-01,"WS13",3.851851852
"5782",2019-07-02,"WS13",3.787037037
"5783",2019-07-03,"WS13",3.953703704
"5784",2019-07-04,"WS13",3.774074074
"5785",2019-07-05,"WS13",4.431481481
"5786",2019-07-06,"WS13",3.777777778
"5787",2019-07-07,"WS13",3.761111111
"5788",2019-07-08,"WS13",3.557407407
"5789",2019-07-09,"WS13",3.455555556
"5790",2019-07-10,"WS13",3.37037037
"5791",2019-07-11,"WS13",3.351851852
"5792",2019-07-12,"WS13",3.335185185
"5793",2019-07-13,"WS13",3.312962963
"5794",2019-07-14,"WS13",3.892592593
"5795",2019-07-15,"WS13",3.325925926
"5796",2019-07-16,"WS13",3.140740741
"5797",2019-07-17,"WS13",3.748148148
"5798",2019-07-18,"WS13",3.446296296
"5799",2019-07-19,"WS13",3.205555556
"5800",2019-07-20,"WS13",3.07037037
"5801",2019-07-21,"WS13",3.02037037
"5802",2019-07-22,"WS13",3.018518519
"5803",2019-07-23,"WS13",3.492592593
"5804",2019-07-24,"WS13",2.938888889
"5805",2019-07-25,"WS13",2.82962963
"5806",2019-07-26,"WS13",2.725925926
"5807",2019-07-27,"WS13",2.668518519
"5808",2019-07-28,"WS13",2.618518519
"5809",2019-07-29,"WS13",2.596296296
"5810",2019-07-30,"WS13",2.585185185
"5811",2019-07-31,"WS13",2.516666667
"5812",2019-08-01,"WS13",2.553703704
"5813",2019-08-02,"WS13",2.472222222
"5814",2019-08-03,"WS13",2.435185185
"5815",2019-08-04,"WS13",2.446296296
"5816",2019-08-05,"WS13",2.442592593
"5817",2019-08-06,"WS13",2.335185185
"5818",2019-08-07,"WS13",2.240740741
"5819",2019-08-08,"WS13",2.192592593
"5820",2019-08-09,"WS13",2.131481481
"5821",2019-08-10,"WS13",2.151851852
"5822",2019-08-11,"WS13",2.101851852
"5823",2019-08-12,"WS13",2.042592593
"5824",2019-08-13,"WS13",1.996296296
"5825",2019-08-14,"WS13",2.198148148
"5826",2019-08-15,"WS13",2.037037037
"5827",2019-08-16,"WS13",1.918518519
"5828",2019-08-17,"WS13",1.868518519
"5829",2019-08-18,"WS13",1.914814815
"5830",2019-08-19,"WS13",1.848148148
"5831",2019-08-20,"WS13",1.890740741
"5832",2019-08-21,"WS13",1.853703704
"5833",2019-08-22,"WS13",1.948148148
"5834",2019-08-23,"WS13",2.316666667
"5835",2019-08-24,"WS13",1.872222222
"5836",2019-08-25,"WS13",1.840740741
"5837",2019-08-26,"WS13",1.955555556
"5838",2019-08-27,"WS13",2.377777778
"5839",2019-08-28,"WS13",1.87037037
"5840",2019-08-29,"WS13",1.764814815
"5841",2019-08-30,"WS13",1.714814815
"5842",2019-08-31,"WS13",1.661111111
"5843",2019-09-01,"WS13",1.553703704
"5844",2019-09-02,"WS13",1.553703704
"5845",2019-09-03,"WS13",1.490740741
"5846",2019-09-04,"WS13",1.47962963
"5847",2019-09-05,"WS13",1.424074074
"5848",2019-09-06,"WS13",1.401851852
"5849",2019-09-07,"WS13",1.342592593
"5850",2019-09-08,"WS13",1.346296296
"5851",2019-09-09,"WS13",1.333333333
"5852",2019-09-10,"WS13",1.274074074
"5853",2019-09-11,"WS13",1.268518519
"5854",2019-09-12,"WS13",1.248148148
"5855",2019-09-13,"WS13",1.22962963
"5856",2019-09-14,"WS13",1.374074074
"5857",2019-09-15,"WS13",1.325925926
"5858",2019-09-16,"WS13",1.227777778
"5859",2019-09-17,"WS13",1.175925926
"5860",2019-09-18,"WS13",1.198148148
"5861",2019-09-19,"WS13",1.181481481
"5862",2019-09-20,"WS13",1.12962963
"5863",2019-09-21,"WS13",1.107407407
"5864",2019-09-22,"WS13",1.083333333
"5865",2019-09-23,"WS13",1.057407407
"5866",2019-09-24,"WS13",1.053703704
"5867",2019-09-25,"WS13",1.02962963
"5868",2019-09-26,"WS13",0.990740741
"5869",2019-09-27,"WS13",1.033333333
"5870",2019-09-28,"WS13",3.203703704
"5871",2019-09-29,"WS13",1.368518519
"5872",2019-09-30,"WS13",1.244444444
"5873",2019-10-01,"WS13",1.211111111
"5874",2019-10-02,"WS13",1.187037037
"5875",2019-10-03,"WS13",1.142592593
"5876",2019-10-04,"WS13",1.118518519
"5877",2019-10-05,"WS13",1.151851852
"5878",2019-10-06,"WS13",1.22037037
"5879",2019-10-07,"WS13",1.268518519
"5880",2019-10-08,"WS13",1.301851852
"5881",2019-10-09,"WS13",1.192592593
"5882",2019-10-10,"WS13",1.142592593
"5883",2019-10-11,"WS13",1.116666667
"5884",2019-10-12,"WS13",1.081481481
"5885",2019-10-13,"WS13",1.125925926
"5886",2019-10-14,"WS13",1.07037037
"5887",2019-10-15,"WS13",1.02962963
"5888",2019-10-16,"WS13",1.212962963
"5889",2019-10-17,"WS13",1.046296296
"5890",2019-10-18,"WS13",1.038888889
"5891",2019-10-19,"WS13",3.568518519
"5892",2019-10-20,"WS13",2.092592593
"5893",2019-10-21,"WS13",1.331481481
"5894",2019-10-22,"WS13",1.733333333
"5895",2019-10-23,"WS13",1.287037037
"5896",2019-10-24,"WS13",1.209259259
"5897",2019-10-25,"WS13",3.253703704
"5898",2019-10-26,"WS13",5.522222222
"5899",2019-10-27,"WS13",7.264814815
"5900",2019-10-28,"WS13",2.37037037
"5901",2019-10-29,"WS13",1.87962963
"5902",2019-10-30,"WS13",8.425925926
"5903",2019-10-31,"WS13",22.0037037
"5904",2019-11-01,"WS13",8.244444444
"5905",2019-11-02,"WS13",4.553703704
"5906",2019-11-03,"WS13",3.522222222
"5907",2019-11-04,"WS13",3.062962963
"5908",2019-11-05,"WS13",2.824074074
"5909",2019-11-06,"WS13",2.601851852
"5910",2019-11-07,"WS13",2.77962963
"5911",2019-11-08,"WS13",2.635185185
"5912",2019-11-09,"WS13",2.433333333
"5913",2019-11-10,"WS13",2.333333333
"5914",2019-11-11,"WS13",2.259259259
"5915",2019-11-12,"WS13",2.531481481
"5916",2019-11-13,"WS13",2.348148148
"5917",2019-11-14,"WS13",2.283333333
"5918",2019-11-15,"WS13",2.294444444
"5919",2019-11-16,"WS13",2.194444444
"5920",2019-11-17,"WS13",2.183333333
"5921",2019-11-18,"WS13",2.12962963
"5922",2019-11-19,"WS13",2.081481481
"5923",2019-11-20,"WS13",2.024074074
"5924",2019-11-21,"WS13",2.022222222
"5925",2019-11-22,"WS13",2.016666667
"5926",2019-11-23,"WS13",4.157407407
"5927",2019-11-24,"WS13",3.005555556
"5928",2019-11-25,"WS13",2.540740741
"5929",2019-11-26,"WS13",2.392592593
"5930",2019-11-27,"WS13",2.92962963
"5931",2019-11-28,"WS13",2.557407407
"5932",2019-11-29,"WS13",2.446296296
"5933",2019-11-30,"WS13",2.474074074
"5934",2019-12-01,"WS13",4.437037037
"5935",2019-12-02,"WS13",3.181481481
"5936",2019-12-03,"WS13",2.918518519
"5937",2019-12-04,"WS13",2.72037037
"5938",2019-12-05,"WS13",2.577777778
"5939",2019-12-06,"WS13",2.509259259
"5940",2019-12-07,"WS13",2.446296296
"5941",2019-12-08,"WS13",2.385185185
"5942",2019-12-09,"WS13",2.475925926
"5943",2019-12-10,"WS13",3.568518519
"5944",2019-12-11,"WS13",2.92037037
"5945",2019-12-12,"WS13",2.718518519
"5946",2019-12-13,"WS13",3.661111111
"5947",2019-12-14,"WS13",4.772222222
"5948",2019-12-15,"WS13",3.646296296
"5949",2019-12-16,"WS13",3.37037037
"5950",2019-12-17,"WS13",7.772222222
"5951",2019-12-18,"WS13",5.401851852
"5952",2019-12-19,"WS13",4.55
"5953",2019-12-20,"WS13",4.018518519
"5954",2019-12-21,"WS13",3.712962963
"5955",2019-12-22,"WS13",4.174074074
"5956",2019-12-23,"WS13",5.762962963
"5957",2019-12-24,"WS13",4.816666667
"5958",2019-12-25,"WS13",4.4
"5959",2019-12-26,"WS13",4.092592593
"5960",2019-12-27,"WS13",3.866666667
"5961",2019-12-28,"WS13",3.761111111
"5962",2019-12-29,"WS13",4.711111111
"5963",2019-12-30,"WS13",7.711111111
"5964",2019-12-31,"WS13",5.664814815
"5965",2017-09-01,"WS14",10.68206019
"5966",2017-09-02,"WS14",6.368287037
"5967",2017-09-03,"WS14",5.881134259
"5968",2017-09-04,"WS14",5.655208333
"5969",2017-09-05,"WS14",6.841319444
"5970",2017-09-06,"WS14",10.44907407
"5971",2017-09-07,"WS14",6.290625
"5972",2017-09-08,"WS14",5.817592593
"5973",2017-09-09,"WS14",5.725810185
"5974",2017-09-10,"WS14",5.54224537
"5975",2017-09-11,"WS14",9.771296296
"5976",2017-09-12,"WS14",11.47280093
"5977",2017-09-13,"WS14",7.660300926
"5978",2017-09-14,"WS14",6.940162037
"5979",2017-09-15,"WS14",6.46712963
"5980",2017-09-16,"WS14",6.142361111
"5981",2017-09-17,"WS14",5.916435185
"5982",2017-09-18,"WS14",5.725810185
"5983",2017-09-19,"WS14",5.612847222
"5984",2017-09-20,"WS14",5.499884259
"5985",2017-09-21,"WS14",5.464583333
"5986",2017-09-22,"WS14",5.330439815
"5987",2017-09-23,"WS14",5.196296296
"5988",2017-09-24,"WS14",5.090393519
"5989",2017-09-25,"WS14",5.048032407
"5990",2017-09-26,"WS14",5.026851852
"5991",2017-09-27,"WS14",5.012731481
"5992",2017-09-28,"WS14",5.005671296
"5993",2017-09-29,"WS14",4.963310185
"5994",2017-09-30,"WS14",4.744444444
"5995",2017-10-01,"WS14",4.582060185
"5996",2017-10-02,"WS14",4.673842593
"5997",2017-10-03,"WS14",4.659722222
"5998",2017-10-04,"WS14",4.553819444
"5999",2017-10-05,"WS14",4.462037037
"6000",2017-10-06,"WS14",4.469097222
"6001",2017-10-07,"WS14",4.75150463
"6002",2017-10-08,"WS14",37.08715278
"6003",2017-10-09,"WS14",20.35451389
"6004",2017-10-10,"WS14",9.630092593
"6005",2017-10-11,"WS14",7.963888889
"6006",2017-10-12,"WS14",7.194328704
"6007",2017-10-13,"WS14",6.784837963
"6008",2017-10-14,"WS14",6.580092593
"6009",2017-10-15,"WS14",6.431828704
"6010",2017-10-16,"WS14",8.556944444
"6011",2017-10-17,"WS14",6.297685185
"6012",2017-10-18,"WS14",6.107060185
"6013",2017-10-19,"WS14",5.958796296
"6014",2017-10-20,"WS14",5.824652778
"6015",2017-10-21,"WS14",5.789351852
"6016",2017-10-22,"WS14",5.725810185
"6017",2017-10-23,"WS14",38.61921296
"6018",2017-10-24,"WS14",14.79814815
"6019",2017-10-25,"WS14",10.58321759
"6020",2017-10-26,"WS14",9.142939815
"6021",2017-10-27,"WS14",8.408680556
"6022",2017-10-28,"WS14",19.72615741
"6023",2017-10-29,"WS14",17.05034722
"6024",2017-10-30,"WS14",12.74363426
"6025",2017-10-31,"WS14",11.19039352
"6026",2017-11-01,"WS14",10.08900463
"6027",2017-11-02,"WS14",9.432407407
"6028",2017-11-03,"WS14",9.037037037
"6029",2017-11-04,"WS14",8.691087963
"6030",2017-11-05,"WS14",8.451041667
"6031",2017-11-06,"WS14",8.246296296
"6032",2017-11-07,"WS14",12.89895833
"6033",2017-11-08,"WS14",9.51712963
"6034",2017-11-09,"WS14",9.13587963
"6035",2017-11-10,"WS14",8.514583333
"6036",2017-11-11,"WS14",8.274537037
"6037",2017-11-12,"WS14",8.726388889
"6038",2017-11-13,"WS14",8.267476852
"6039",2017-11-14,"WS14",7.963888889
"6040",2017-11-15,"WS14",7.822685185
"6041",2017-11-16,"WS14",7.709722222
"6042",2017-11-17,"WS14",7.526157407
"6043",2017-11-18,"WS14",8.112152778
"6044",2017-11-19,"WS14",9.015856481
"6045",2017-11-20,"WS14",7.646180556
"6046",2017-11-21,"WS14",7.766203704
"6047",2017-11-22,"WS14",7.766203704
"6048",2017-11-23,"WS14",7.540277778
"6049",2017-11-24,"WS14",7.533217593
"6050",2017-11-25,"WS14",7.490856481
"6051",2017-11-26,"WS14",7.321412037
"6052",2017-11-27,"WS14",7.222569444
"6053",2017-11-28,"WS14",7.187268519
"6054",2017-11-29,"WS14",7.187268519
"6055",2017-11-30,"WS14",7.399074074
"6056",2017-12-01,"WS14",7.293171296
"6057",2017-12-02,"WS14",7.187268519
"6058",2017-12-03,"WS14",7.060185185
"6059",2017-12-04,"WS14",7.017824074
"6060",2017-12-05,"WS14",9.954861111
"6061",2017-12-06,"WS14",8.083912037
"6062",2017-12-07,"WS14",7.384953704
"6063",2017-12-08,"WS14",8.140393519
"6064",2017-12-09,"WS14",8.232175926
"6065",2017-12-10,"WS14",7.392013889
"6066",2017-12-11,"WS14",7.632060185
"6067",2017-12-12,"WS14",8.295717593
"6068",2017-12-13,"WS14",7.384953704
"6069",2017-12-14,"WS14",7.363773148
"6070",2017-12-15,"WS14",7.363773148
"6071",2017-12-16,"WS14",7.194328704
"6072",2017-12-17,"WS14",7.406134259
"6073",2017-12-18,"WS14",7.80150463
"6074",2017-12-19,"WS14",7.526157407
"6075",2017-12-20,"WS14",15.94189815
"6076",2017-12-21,"WS14",10.93622685
"6077",2017-12-22,"WS14",9.799537037
"6078",2017-12-23,"WS14",13.73912037
"6079",2017-12-24,"WS14",11.8681713
"6080",2017-12-25,"WS14",10.37141204
"6081",2017-12-26,"WS14",9.714814815
"6082",2017-12-27,"WS14",9.248842593
"6083",2017-12-28,"WS14",8.846412037
"6084",2017-12-29,"WS14",8.620486111
"6085",2017-12-30,"WS14",8.521643519
"6086",2017-12-31,"WS14",8.260416667
"6087",2018-01-01,"WS14",7.879166667
"6088",2018-01-02,"WS14",7.293171296
"6089",2018-01-03,"WS14",7.293171296
"6090",2018-01-04,"WS14",6.933101852
"6091",2018-01-05,"WS14",6.671875
"6092",2018-01-06,"WS14",6.530671296
"6093",2018-01-07,"WS14",6.565972222
"6094",2018-01-08,"WS14",7.130787037
"6095",2018-01-09,"WS14",7.314351852
"6096",2018-01-10,"WS14",7.399074074
"6097",2018-01-11,"WS14",23.34097222
"6098",2018-01-12,"WS14",32.62511574
"6099",2018-01-13,"WS14",22.09837963
"6100",2018-01-14,"WS14",15.72303241
"6101",2018-01-15,"WS14",13.50613426
"6102",2018-01-16,"WS14",12.73657407
"6103",2018-01-17,"WS14",12.2494213
"6104",2018-01-18,"WS14",11.49398148
"6105",2018-01-19,"WS14",11.1974537
"6106",2018-01-20,"WS14",11.01388889
"6107",2018-01-21,"WS14",10.85150463
"6108",2018-01-22,"WS14",13.65439815
"6109",2018-01-23,"WS14",13.89444444
"6110",2018-01-24,"WS14",11.69166667
"6111",2018-01-25,"WS14",11.23981481
"6112",2018-01-26,"WS14",10.94328704
"6113",2018-01-27,"WS14",12.50358796
"6114",2018-01-28,"WS14",18.16585648
"6115",2018-01-29,"WS14",15.82893519
"6116",2018-01-30,"WS14",13.93680556
"6117",2018-01-31,"WS14",13.18842593
"6118",2018-02-01,"WS14",13.08252315
"6119",2018-02-02,"WS14",12.55300926
"6120",2018-02-03,"WS14",11.97407407
"6121",2018-02-04,"WS14",23.56689815
"6122",2018-02-05,"WS14",17.60104167
"6123",2018-02-06,"WS14",15.97013889
"6124",2018-02-07,"WS14",38.1744213
"6125",2018-02-08,"WS14",27.78888889
"6126",2018-02-09,"WS14",22.45844907
"6127",2018-02-10,"WS14",38.59097222
"6128",2018-02-11,"WS14",202.3590278
"6129",2018-02-12,"WS14",103.015162
"6130",2018-02-13,"WS14",69.578125
"6131",2018-02-14,"WS14",56.73564815
"6132",2018-02-15,"WS14",51.48287037
"6133",2018-02-16,"WS14",45.97592593
"6134",2018-02-17,"WS14",43.06006944
"6135",2018-02-18,"WS14",39.70648148
"6136",2018-02-19,"WS14",37.24247685
"6137",2018-02-20,"WS14",34.84201389
"6138",2018-02-21,"WS14",45.19930556
"6139",2018-02-22,"WS14",38.2662037
"6140",2018-02-23,"WS14",35.25856481
"6141",2018-02-24,"WS14",34.06539352
"6142",2018-02-25,"WS14",33.45115741
"6143",2018-02-26,"WS14",31.79201389
"6144",2018-02-27,"WS14",29.56099537
"6145",2018-02-28,"WS14",34.29837963
"6146",2018-03-01,"WS14",50.31793981
"6147",2018-03-02,"WS14",40.41956019
"6148",2018-03-03,"WS14",35.73159722
"6149",2018-03-04,"WS14",33.37349537
"6150",2018-03-05,"WS14",32.13090278
"6151",2018-03-06,"WS14",35.18090278
"6152",2018-03-07,"WS14",31.73553241
"6153",2018-03-08,"WS14",30.05520833
"6154",2018-03-09,"WS14",29.01030093
"6155",2018-03-10,"WS14",28.37488426
"6156",2018-03-11,"WS14",28.29016204
"6157",2018-03-12,"WS14",30.05520833
"6158",2018-03-13,"WS14",27.23819444
"6159",2018-03-14,"WS14",26.40509259
"6160",2018-03-15,"WS14",25.85439815
"6161",2018-03-16,"WS14",25.36724537
"6162",2018-03-17,"WS14",25.63553241
"6163",2018-03-18,"WS14",25.12719907
"6164",2018-03-19,"WS14",26.45451389
"6165",2018-03-20,"WS14",27.47118056
"6166",2018-03-21,"WS14",25.04247685
"6167",2018-03-22,"WS14",23.64456019
"6168",2018-03-23,"WS14",23.17858796
"6169",2018-03-24,"WS14",24.22349537
"6170",2018-03-25,"WS14",25.36018519
"6171",2018-03-26,"WS14",22.95972222
